"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-01",663.0441,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-02",661.9315,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-03",664.8607,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-04",677.8547,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-05",659.6088,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-06",659.2203,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-07",656.7468,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-08",657.0122,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-09",655.8406,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-10",666.4892,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-11",681.9084,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1986-12",676.1208,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-01",685.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-02",693.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-03",703.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-04",710.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-05",718.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-06",728.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-07",730.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-08",733.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-09",739.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-10",750.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-11",750.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1987-12",769.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-01",754.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-02",764.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-03",758.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-04",758.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-05",752.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-06",762,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-07",759.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-08",772.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-09",780.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-10",770.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-11",775.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1988-12",780.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-01",790.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-02",789,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-03",796.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-04",796.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-05",806.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-06",804.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-07",808.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-08",817.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-09",812.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-10",813.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-11",820.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1989-12",812.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-01",822.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-02",825.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-03",824,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-04",825.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-05",824.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-06",821,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-07",826.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-08",818,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-09",821.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-10",814,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-11",786,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1990-12",777.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-01",753.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-02",749.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-03",740.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-04",742.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-05",748.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-06",742,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-07",746.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-08",736.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-09",728.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-10",727.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-11",728.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1991-12",722.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-01",715.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-02",716.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-03",718,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-04",707.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-05",703.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-06",718.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-07",712.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-08",711,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-09",713.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-10",714.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-11",709.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1992-12",716.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-01",721.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-02",715.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-03",705.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-04",691.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-05",695.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-06",698.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-07",688.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-08",683.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-09",681.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-10",676.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-11",680.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1993-12",671.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-01",675.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-02",689.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-03",694.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-04",710.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-05",723.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-06",730.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-07",736,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-08",739,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-09",745.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-10",747.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-11",752.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1994-12",747.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-01",746.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-02",737.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-03",739.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-04",730.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-05",722.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-06",717.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-07",713.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-08",717.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-09",726.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-10",729.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-11",716.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1995-12",722.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-01",716.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-02",711.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-03",715.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-04",713.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-05",698.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-06",711.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-07",716.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-08",720.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-09",708.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-10",712.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-11",706.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1996-12",710.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-01",720.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-02",721.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-03",720.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-04",721,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-05",714.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-06",727.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-07",732.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-08",732.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-09",731.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-10",728.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-11",727.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1997-12",726.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-01",724.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-02",727.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-03",726.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-04",728,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-05",727.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-06",716.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-07",730.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-08",743.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-09",735.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-10",754,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-11",760.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1998-12",761.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-01",756.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-02",755.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-03",755.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-04",759.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-05",762.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-06",758.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-07",758.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-08",761.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-09",756.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-10",771.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-11",791,
"CAN","EMPINDUS","CONSTR","THND_PER","M","1999-12",795.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-01",804.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-02",810.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-03",810.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-04",810.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-05",802.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-06",799.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-07",812.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-08",805.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-09",810.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-10",800.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-11",811,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2000-12",810.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-01",811.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-02",825.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-03",828.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-04",836.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-05",830.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-06",830.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-07",822.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-08",814.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-09",827,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-10",829.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-11",819.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2001-12",825.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-01",835.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-02",842,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-03",836.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-04",842.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-05",863,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-06",867.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-07",869.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-08",871.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-09",875.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-10",879.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-11",868.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2002-12",880.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-01",886.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-02",886.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-03",899.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-04",890.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-05",892.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-06",902.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-07",916.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-08",923.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-09",927.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-10",916.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-11",922.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2003-12",927.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-01",919.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-02",922.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-03",928.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-04",930.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-05",942.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-06",950.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-07",962.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-08",967.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-09",962.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-10",985.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-11",987.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2004-12",998.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-01",1002.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-02",989.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-03",996.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-04",1015.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-05",1004.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-06",1025.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-07",994.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-08",1035.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-09",1045.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-10",1045.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-11",1065.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2005-12",1057.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-01",1057.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-02",1067.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-03",1073.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-04",1071.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-05",1066,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-06",1044,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-07",1057.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-08",1058.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-09",1064.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-10",1081.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-11",1084.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2006-12",1095.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-01",1096.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-02",1120,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-03",1106.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-04",1113.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-05",1129.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-06",1128.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-07",1136.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-08",1144.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-09",1139,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-10",1141.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-11",1136.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2007-12",1168.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-01",1194.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-02",1223.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-03",1220.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-04",1231.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-05",1233.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-06",1219.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-07",1234.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-08",1246.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-09",1253.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-10",1245.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-11",1250.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2008-12",1234.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-01",1224,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-02",1211.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-03",1195,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-04",1170.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-05",1168.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-06",1172.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-07",1182,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-08",1178.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-09",1193,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-10",1199.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-11",1194.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2009-12",1202.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-01",1207.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-02",1205.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-03",1223.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-04",1245.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-05",1248.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-06",1257.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-07",1239.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-08",1253.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-09",1244.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-10",1259.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-11",1264.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2010-12",1263.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-01",1264.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-02",1275.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-03",1283.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-04",1275.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-05",1283.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-06",1284.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-07",1304.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-08",1310.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-09",1311.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-10",1315.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-11",1324.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2011-12",1314.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-01",1301,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-02",1320.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-03",1315.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-04",1334.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-05",1330.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-06",1323.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-07",1329.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-08",1316.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-09",1334,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-10",1332.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-11",1331.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2012-12",1352.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-01",1349.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-02",1359.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-03",1357.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-04",1379.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-05",1384.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-06",1381.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-07",1375.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-08",1380.9,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-09",1371.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-10",1370.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-11",1358.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2013-12",1350.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-01",1359.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-02",1346.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-03",1373.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-04",1349.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-05",1351.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-06",1365.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-07",1367,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-08",1374.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-09",1380.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-10",1386,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-11",1380.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2014-12",1390.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-01",1391.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-02",1391.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-03",1377.2,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-04",1366.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-05",1360.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-06",1374,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-07",1372.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-08",1367.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-09",1372,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-10",1355.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-11",1373.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2015-12",1368.1,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-01",1366,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-02",1394.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-03",1381.5,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-04",1384.6,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-05",1401.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-06",1376.7,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-07",1378.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-08",1386.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-09",1387,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-10",1401.8,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-11",1384.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2016-12",1388.4,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2017-01",1400.3,
"CAN","EMPINDUS","CONSTR","THND_PER","M","2017-02",1387.8,
