"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2002",3.11010169676455,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2003",3.02892650974897,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2004",2.9684764618712,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2005",2.64664809158621,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2006",2.60265453523353,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2007",2.30116827399783,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2008",2.24810520516938,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2009",2.19212773569119,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2010",2.18750308106654,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2011",2.08028809337197,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2012",2.17949713494145,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2013",2.36500000594251,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2014",2.31986586131254,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2015",2.35053988900611,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2016",2.24560860363971,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2017",2.28108947273047,"E"
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2018",2.26233755890752,"E"
"PRT","VAACTY","CONSTR","PC_VA","A","1995",6.51133996198965,
"PRT","VAACTY","CONSTR","PC_VA","A","1996",6.58579248482285,
"PRT","VAACTY","CONSTR","PC_VA","A","1997",7.05651294721517,
"PRT","VAACTY","CONSTR","PC_VA","A","1998",7.24737016461797,
"PRT","VAACTY","CONSTR","PC_VA","A","1999",7.30351106465159,
"PRT","VAACTY","CONSTR","PC_VA","A","2000",7.64024068340797,
"PRT","VAACTY","CONSTR","PC_VA","A","2001",7.74169448699348,
"PRT","VAACTY","CONSTR","PC_VA","A","2002",7.59370341741663,
"PRT","VAACTY","CONSTR","PC_VA","A","2003",7.16206382524674,
"PRT","VAACTY","CONSTR","PC_VA","A","2004",7.09933169261168,
"PRT","VAACTY","CONSTR","PC_VA","A","2005",6.92905326828305,
"PRT","VAACTY","CONSTR","PC_VA","A","2006",6.7401948980024,
"PRT","VAACTY","CONSTR","PC_VA","A","2007",6.75891923722655,
"PRT","VAACTY","CONSTR","PC_VA","A","2008",6.7450969438052,
"PRT","VAACTY","CONSTR","PC_VA","A","2009",6.27807868534546,
"PRT","VAACTY","CONSTR","PC_VA","A","2010",5.82707346406468,
"PRT","VAACTY","CONSTR","PC_VA","A","2011",5.48780208311999,
"PRT","VAACTY","CONSTR","PC_VA","A","2012",4.86647532187855,
"PRT","VAACTY","CONSTR","PC_VA","A","2013",4.50768544561071,
"PRT","VAACTY","CONSTR","PC_VA","A","2014",4.14725634532038,
"PRT","VAACTY","CONSTR","PC_VA","A","2015",4.06130547813571,
"PRT","VAACTY","CONSTR","PC_VA","A","2016",3.89331477191779,
"PRT","VAACTY","CONSTR","PC_VA","A","2017",4.02786591284717,"E"
"PRT","VAACTY","CONSTR","PC_VA","A","2018",4.04618983388038,"E"
"PRT","VAACTY","INDUSENRG","PC_VA","A","1995",21.6453012881376,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1996",22.3758798640876,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1997",22.1587786665686,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1998",21.7224043141233,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1999",21.2232952541303,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2000",20.2627774391823,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2001",19.7698637502715,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2002",19.2450605102905,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2003",18.6959212262849,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2004",18.3015392863314,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2005",17.7075883264727,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2006",17.7449226023768,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2007",17.6296754817668,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2008",16.6858157263555,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2009",16.1182547363361,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2010",16.7970996676809,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2011",16.5891580098752,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2012",16.9591885634273,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2013",16.959164700776,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2014",17.4993803559685,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2015",18.3328117365574,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2016",18.5116025665236,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2017",18.4184119623704,"E"
"PRT","VAACTY","INDUSENRG","PC_VA","A","2018",18.5202698345047,"E"
"PRT","VAACTY","MFG","PC_VA","A","1995",18.0862473591106,
"PRT","VAACTY","MFG","PC_VA","A","1996",18.8722033454981,
"PRT","VAACTY","MFG","PC_VA","A","1997",18.7795985421332,
"PRT","VAACTY","MFG","PC_VA","A","1998",18.2935660093353,
"PRT","VAACTY","MFG","PC_VA","A","1999",17.9309919610884,
"PRT","VAACTY","MFG","PC_VA","A","2000",17.1678718986102,
"PRT","VAACTY","MFG","PC_VA","A","2001",16.7265853045592,
"PRT","VAACTY","MFG","PC_VA","A","2002",16.2149119173637,
"PRT","VAACTY","MFG","PC_VA","A","2003",15.400368431978,
"PRT","VAACTY","MFG","PC_VA","A","2004",14.9115104927138,
"PRT","VAACTY","MFG","PC_VA","A","2005",14.4804130110912,
"PRT","VAACTY","MFG","PC_VA","A","2006",14.2930376597385,
"PRT","VAACTY","MFG","PC_VA","A","2007",14.1182082090377,
"PRT","VAACTY","MFG","PC_VA","A","2008",13.6941987700726,
"PRT","VAACTY","MFG","PC_VA","A","2009",12.5586280171983,
"PRT","VAACTY","MFG","PC_VA","A","2010",13.1514235226909,
"PRT","VAACTY","MFG","PC_VA","A","2011",12.9401377261305,
"PRT","VAACTY","MFG","PC_VA","A","2012",13.0062540529141,
"PRT","VAACTY","MFG","PC_VA","A","2013",13.1399675501672,
"PRT","VAACTY","MFG","PC_VA","A","2014",13.4910344708122,
"PRT","VAACTY","MFG","PC_VA","A","2015",13.9382496577507,
"PRT","VAACTY","MFG","PC_VA","A","2016",14.1403278101932,
"PRT","VAACTY","MFG","PC_VA","A","2017",14.402162903472,"E"
"PRT","VAACTY","MFG","PC_VA","A","2018",14.393171879723,"E"
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1995",2.00301634571524,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1996",2.17100776350346,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1997",2.17269187440772,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1998",2.07240927404241,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1999",2.13867116291743,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2000",2.33382573810368,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2001",2.25838457640041,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2002",2.3860363365766,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2003",2.45496167740533,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2004",2.46819212140856,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2005",2.47477670760841,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2006",2.48517947305383,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2007",2.53570464249801,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2008",2.70400161357433,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2009",2.789541893522,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2010",2.83653225385668,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2011",2.88801670971017,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2012",2.94386539512838,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2013",2.8634001559234,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2014",2.90355379139466,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2015",2.90625341273744,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2016",2.9192368161793,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2017",2.93277749023998,"E"
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2018",2.93799392753017,"E"
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1995",22.6314703924431,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1996",22.2962953077077,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1997",22.7688860205037,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1998",22.8551625569852,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1999",22.5360830588353,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2000",22.6552104404771,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2001",22.606539140266,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2002",22.6722573259107,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2003",22.4447846286617,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2004",22.4633235019496,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2005",22.3142659833032,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2006",22.2936625961457,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2007",22.3904151693569,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2008",22.1123605982767,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2009",22.8246619857197,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2010",22.7980562896937,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2011",23.498637093339,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2012",24.4409259481175,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2013",24.5133983992112,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2014",24.6254535332844,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2015",24.7300465705881,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2016",24.6975109737714,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2017",24.9854672238188,"E"
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2018",24.9293700701921,"E"
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1996",-1.84445186209527,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1997",13.6147671956691,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1998",-1.86391949422671,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1999",-15.5656412576161,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2000",6.64865843692444,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2001",21.6451374232298,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2002",11.8035300371373,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2003",4.24525830366909,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2004",-0.770194490863093,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2005",-4.02906832406892,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2006",7.52571025328094,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2007",14.3671418425448,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2008",11.0333802791528,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2009",-3.31460601771499,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2010",-14.7846924195049,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2011",18.4989478769007,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2012",2.88788036531689,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2013",18.6241376394433,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2014",19.669629140749,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2015",-13.3774406701103,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2016",6.95550382954886,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2017",-7.43416112117084,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2018",7.35644455682807,
"SVK","VAACTY","CONSTR","AGRWTH","A","1996",39.3371136317125,
"SVK","VAACTY","CONSTR","AGRWTH","A","1997",-2.30179373852626,
"SVK","VAACTY","CONSTR","AGRWTH","A","1998",6.20999499771172,
"SVK","VAACTY","CONSTR","AGRWTH","A","1999",-16.3113224067426,
"SVK","VAACTY","CONSTR","AGRWTH","A","2000",5.21383294792064,
"SVK","VAACTY","CONSTR","AGRWTH","A","2001",-10.8179905979008,
"SVK","VAACTY","CONSTR","AGRWTH","A","2002",20.6486347838682,
"SVK","VAACTY","CONSTR","AGRWTH","A","2003",-11.2978408454481,
"SVK","VAACTY","CONSTR","AGRWTH","A","2004",3.25684803790489,
"SVK","VAACTY","CONSTR","AGRWTH","A","2005",8.05848686626525,
"SVK","VAACTY","CONSTR","AGRWTH","A","2006",21.2998126040977,
"SVK","VAACTY","CONSTR","AGRWTH","A","2007",10.3363931751343,
"SVK","VAACTY","CONSTR","AGRWTH","A","2008",21.6490360996266,
"SVK","VAACTY","CONSTR","AGRWTH","A","2009",-5.0370445977606,
"SVK","VAACTY","CONSTR","AGRWTH","A","2010",-5.8178789407837,
"SVK","VAACTY","CONSTR","AGRWTH","A","2011",5.3262202572949,
"SVK","VAACTY","CONSTR","AGRWTH","A","2012",6.106938446166,
"SVK","VAACTY","CONSTR","AGRWTH","A","2013",-12.1634047801163,
"SVK","VAACTY","CONSTR","AGRWTH","A","2014",2.74659682282283,
"SVK","VAACTY","CONSTR","AGRWTH","A","2015",2.89015984588434,
"SVK","VAACTY","CONSTR","AGRWTH","A","2016",-1.6620265001334,
"SVK","VAACTY","CONSTR","AGRWTH","A","2017",7.03989649844428,
"SVK","VAACTY","CONSTR","AGRWTH","A","2018",8.30920229158674,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1996",9.45424008959148,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1997",-0.791306718962937,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1998",8.30354068424035,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1999",-2.25359636478889,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2000",6.73461481176257,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2001",7.34187311732703,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2002",5.25716774422154,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2003",17.5501235066271,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2004",16.2906902894806,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2005",4.99651524459643,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2006",17.5786915819009,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2007",12.0779303157474,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2008",3.4492678578393,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2009",-16.8765171127773,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2010",19.4238558859672,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2011",4.15331046573596,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2012",0.152523207038718,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2013",-1.34194854591013,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2014",13.2657716136198,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2015",9.30346805396254,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2016",5.7449158705795,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2017",4.58672833000894,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2018",3.25154166788662,
"SVK","VAACTY","MFG","AGRWTH","A","1996",3.3799387856451,
"SVK","VAACTY","MFG","AGRWTH","A","1997",3.4662441767661,
"SVK","VAACTY","MFG","AGRWTH","A","1998",11.3892940368605,
"SVK","VAACTY","MFG","AGRWTH","A","1999",-8.45247191853701,
"SVK","VAACTY","MFG","AGRWTH","A","2000",13.1666885609174,
"SVK","VAACTY","MFG","AGRWTH","A","2001",15.168548805327,
"SVK","VAACTY","MFG","AGRWTH","A","2002",2.02485535990917,
"SVK","VAACTY","MFG","AGRWTH","A","2003",16.7245751847034,
"SVK","VAACTY","MFG","AGRWTH","A","2004",18.2142796793693,
"SVK","VAACTY","MFG","AGRWTH","A","2005",10.8028917383633,
"SVK","VAACTY","MFG","AGRWTH","A","2006",13.1757399031689,
"SVK","VAACTY","MFG","AGRWTH","A","2007",12.0161881383641,
"SVK","VAACTY","MFG","AGRWTH","A","2008",6.32783080320135,
"SVK","VAACTY","MFG","AGRWTH","A","2009",-15.4362461181376,
"SVK","VAACTY","MFG","AGRWTH","A","2010",26.7715350391618,
"SVK","VAACTY","MFG","AGRWTH","A","2011",3.99456122529207,
"SVK","VAACTY","MFG","AGRWTH","A","2012",0.578355911967611,
"SVK","VAACTY","MFG","AGRWTH","A","2013",-0.104067699407563,
"SVK","VAACTY","MFG","AGRWTH","A","2014",15.5919339208666,
"SVK","VAACTY","MFG","AGRWTH","A","2015",13.4283059100164,
"SVK","VAACTY","MFG","AGRWTH","A","2016",7.27146420923615,
"SVK","VAACTY","MFG","AGRWTH","A","2017",5.9033692804744,
"SVK","VAACTY","MFG","AGRWTH","A","2018",4.48898114027041,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1996",52.7190885932508,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1997",4.15134312273459,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1998",-18.5979499191092,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1999",7.08028068981206,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2000",-15.5566456927867,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2001",6.18173403122458,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2002",6.49248825059844,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2003",-8.15008555573011,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2004",2.76779275531148,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2005",26.4515449949935,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2006",5.20076751179761,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2007",19.649390470703,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2008",-21.0041181663929,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2009",31.3981892099581,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2010",2.01617250673854,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2011",7.72921563980537,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2012",7.78444626887931,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2013",0.251081069029826,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2014",2.47026968780593,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2015",7.92673649768562,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2016",-12.3011656105701,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2017",-1.33917617452123,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2018",2.6901246133536,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1996",5.45493094634637,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1997",8.99357409471139,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1998",2.88433672209743,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1999",7.1051966538771,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2000",-4.35297725492078,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2001",7.23983891908545,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2002",-4.30039250687179,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2003",5.10105827633818,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2004",1.52976051731806,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2005",8.81776053575468,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2006",0.146569567995129,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2007",8.24397024234488,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2008",11.3369857513668,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2009",-7.88828162936839,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2010",2.03753960908045,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2011",0.184957884522992,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2012",1.28402372839223,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2013",-3.29988071663574,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2014",6.42171295241487,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2015",1.42801801711238,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2016",-5.9567904736857,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2017",4.27531250243424,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2018",4.14857985627518,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","1995",5.63260881327743,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","1996",5.29629748804355,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","1997",5.10252144977027,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","1998",5.22205871972112,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","1999",4.46539776137992,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2000",4.41709122095405,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2001",4.95303195689352,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2002",5.01877387535591,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2003",4.44372001292136,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2004",4.06978231675815,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2005",3.62817904746094,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2006",3.56489638926841,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2007",3.99893171017303,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2008",4.08133652601219,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2009",3.3352957257611,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2010",2.81335869932742,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2011",3.37657334615281,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2012",3.54048337173955,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2013",3.97626032864709,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2014",4.45758623474502,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2015",3.74029902729867,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2016",3.7199285720073,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2017",3.43626376993652,
"SVK","VAACTY","AGRFORTFISH","PC_VA","A","2018",3.34793167987639,
"SVK","VAACTY","CONSTR","PC_VA","A","1995",5.2048985431255,
"SVK","VAACTY","CONSTR","PC_VA","A","1996",7.30672440844889,
"SVK","VAACTY","CONSTR","PC_VA","A","1997",7.12964826467078,
"SVK","VAACTY","CONSTR","PC_VA","A","1998",7.11319696305823,
"SVK","VAACTY","CONSTR","PC_VA","A","1999",6.83051556399237,
"SVK","VAACTY","CONSTR","PC_VA","A","2000",7.20175328514211,
"SVK","VAACTY","CONSTR","PC_VA","A","2001",6.29131381200227,
"SVK","VAACTY","CONSTR","PC_VA","A","2002",7.35434115127758,
"SVK","VAACTY","CONSTR","PC_VA","A","2003",6.25073533028857,
"SVK","VAACTY","CONSTR","PC_VA","A","2004",6.12701052863964,
"SVK","VAACTY","CONSTR","PC_VA","A","2005",6.5756461158603,
"SVK","VAACTY","CONSTR","PC_VA","A","2006",7.61374904703887,
"SVK","VAACTY","CONSTR","PC_VA","A","2007",7.90237001150702,
"SVK","VAACTY","CONSTR","PC_VA","A","2008",9.47560216026896,
"SVK","VAACTY","CONSTR","PC_VA","A","2009",9.70874368601744,
"SVK","VAACTY","CONSTR","PC_VA","A","2010",8.88121137558917,
"SVK","VAACTY","CONSTR","PC_VA","A","2011",8.9291190174304,
"SVK","VAACTY","CONSTR","PC_VA","A","2012",9.01420283680891,
"SVK","VAACTY","CONSTR","PC_VA","A","2013",7.81574579819363,
"SVK","VAACTY","CONSTR","PC_VA","A","2014",7.93865623005249,
"SVK","VAACTY","CONSTR","PC_VA","A","2015",8.11768314686525,
"SVK","VAACTY","CONSTR","PC_VA","A","2016",7.81700222894174,
"SVK","VAACTY","CONSTR","PC_VA","A","2017",8.20747185408581,
"SVK","VAACTY","CONSTR","PC_VA","A","2018",8.71703827597514,
"SVK","VAACTY","INDUSENRG","PC_VA","A","1995",31.6198311604818,
"SVK","VAACTY","INDUSENRG","PC_VA","A","1996",30.3635399560966,
"SVK","VAACTY","INDUSENRG","PC_VA","A","1997",27.5036722426598,
"SVK","VAACTY","INDUSENRG","PC_VA","A","1998",27.6468087008206,
"SVK","VAACTY","INDUSENRG","PC_VA","A","1999",27.3221089254869,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2000",28.8646439182523,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2001",28.5258338314644,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2002",26.7667722610377,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2003",28.9307353044545,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2004",30.0979506265229,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2005",29.5394008887994,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2006",31.0167175159082,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2007",29.9700867583283,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2008",28.4886174010441,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2009",24.2367032978963,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2010",26.3446847514798,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2011",26.5842039300308,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2012",26.3573242770612,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2013",25.2524632300104,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2014",26.6483232099656,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2015",26.6943612637349,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2016",26.565857612857,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2017",26.6755552701545,
"SVK","VAACTY","INDUSENRG","PC_VA","A","2018",26.1517466556446,
"SVK","VAACTY","MFG","PC_VA","A","1995",25.6715323758339,
"SVK","VAACTY","MFG","PC_VA","A","1996",24.4081660115976,
"SVK","VAACTY","MFG","PC_VA","A","1997",22.270382575652,
"SVK","VAACTY","MFG","PC_VA","A","1998",22.792906284107,
